 INFO 2019-03-19T12:16:54,196 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:05,515 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:05,615 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:05,615 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:05,615 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:05,715 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:05,715 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:05,715 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:05,815 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:05,815 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:05,815 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:05,915 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:05,915 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:05,916 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,016 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,016 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,016 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,116 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,116 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,116 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,216 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,216 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,216 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,316 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,316 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,316 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,416 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,416 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,416 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,516 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,516 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,516 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,617 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,617 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,617 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,717 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,717 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,717 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,817 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,817 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,817 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:06,917 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:06,917 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:06,917 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,017 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,017 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,017 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,117 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,117 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,117 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,217 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,217 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,217 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,318 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,318 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,318 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,418 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,418 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,418 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,518 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,518 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,518 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,618 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,618 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,618 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,718 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,718 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,718 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,818 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,818 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,818 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:07,918 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:07,918 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:07,918 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,019 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,019 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,019 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,119 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,119 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,119 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,219 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,219 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,219 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,319 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,319 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,319 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,419 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,419 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,419 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,519 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,520 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,520 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,620 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,620 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,620 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,720 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,720 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,720 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,820 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,820 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,820 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:08,920 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:08,920 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:08,920 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,020 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,020 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,020 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,120 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,121 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,121 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,221 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,221 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,221 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,321 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,321 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,321 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,421 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,421 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,421 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,521 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,521 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,521 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,621 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,621 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,621 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,721 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,722 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,722 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,822 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,822 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,822 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:09,922 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:09,922 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:09,922 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,022 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,022 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,022 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,122 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,122 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,122 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,222 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,222 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,222 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,322 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,322 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,323 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,423 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,423 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,423 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,523 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,523 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,523 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,623 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,623 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,623 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,723 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,723 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,723 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,823 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,823 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,823 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:10,923 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:10,923 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:10,923 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,024 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,024 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,024 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,124 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,124 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,124 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,224 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,224 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,224 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,324 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,324 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,324 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,424 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,424 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,424 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,524 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,524 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,524 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,625 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,625 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,625 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,725 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,725 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,725 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,825 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,825 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,825 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:11,925 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:11,925 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:11,925 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,025 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,025 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,025 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,125 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,125 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,125 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,226 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,226 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,226 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,326 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,326 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,326 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,426 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,426 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,426 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,526 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,526 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,526 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,626 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,626 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,626 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,726 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,726 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,726 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,826 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,827 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,827 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:12,927 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:12,927 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:12,927 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,027 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,027 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,027 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,127 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,127 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,127 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,228 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,228 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,228 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,328 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,328 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,328 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,428 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,428 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,428 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,528 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,528 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,528 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,628 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,628 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,628 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,728 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,728 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,728 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,828 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,829 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,829 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:13,929 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:13,929 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:13,929 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,029 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,029 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,029 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,129 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,129 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,129 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,229 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,229 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,229 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,329 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,329 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,329 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,429 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,430 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,430 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,530 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,530 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,530 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,630 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,630 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,630 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,730 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,730 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,730 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,830 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,830 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,830 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:14,930 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:14,930 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:14,930 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:15,030 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:15,030 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:15,030 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:15,131 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:15,131 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:15,131 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:15,231 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:15,231 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:15,231 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:15,331 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:15,331 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:15,331 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:15,431 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:19:15,431 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:19:15,431 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:19:15,531 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
