 INFO 2019-03-19T12:13:15,932 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,289 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,289 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:45,390 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:45,390 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,390 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:45,490 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:45,490 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,490 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:45,590 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:45,590 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,590 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:45,690 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:45,690 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,690 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:45,790 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:45,790 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,790 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:45,890 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:45,890 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,890 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:45,991 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:45,991 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:45,991 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,091 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,091 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,091 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,191 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,191 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,191 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,291 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,291 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,291 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,391 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,391 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,391 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,491 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,491 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,491 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,591 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,591 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,591 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,692 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,692 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,692 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,792 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,792 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,792 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,892 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,892 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,892 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:46,992 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:46,992 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:46,992 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,092 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,093 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,093 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,193 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,193 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,193 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,293 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,293 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,293 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,393 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,393 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,393 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,493 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,493 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,493 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,593 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,593 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,593 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,693 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,693 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,693 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,794 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,794 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,794 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,894 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,894 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,894 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:47,994 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:47,994 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:47,994 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,094 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,094 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,094 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,194 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,194 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,194 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,294 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,294 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,294 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,394 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,394 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,394 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,495 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,495 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,495 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,595 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,595 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,595 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,695 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,695 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,695 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,795 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,795 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,795 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,895 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,895 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,895 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:48,995 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:48,995 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:48,995 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,095 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,096 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,096 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,196 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,196 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,196 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,296 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,296 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,296 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,396 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,396 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,396 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,496 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,496 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,496 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,596 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,596 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,596 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,696 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,696 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,696 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,797 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,797 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,797 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,897 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,897 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,897 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:49,997 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:49,997 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:49,997 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,097 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,097 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,097 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,197 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,197 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,197 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,297 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,298 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,298 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,398 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,398 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,398 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,498 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,498 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,498 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,598 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,598 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,598 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,698 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,698 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,698 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,799 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,799 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,799 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,899 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,899 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,899 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:50,999 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:50,999 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:50,999 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,099 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,099 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,099 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,199 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,199 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,199 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,299 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,299 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,299 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,399 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,399 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,399 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,500 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,500 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,500 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,600 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,600 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,600 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,700 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,700 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,700 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,800 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,800 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,800 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:51,900 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:51,900 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:51,900 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,000 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,000 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,000 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,101 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,101 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,101 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,201 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,201 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,201 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,301 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,301 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,301 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,401 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,401 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,401 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,501 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,501 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,501 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,601 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,601 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,601 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,702 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,702 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,702 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,802 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,802 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,802 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:52,902 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:52,902 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:52,902 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,002 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,002 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,002 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,102 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,102 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,102 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,202 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,202 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,202 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,303 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,303 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,303 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,403 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,403 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,403 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,503 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,503 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,503 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,603 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,603 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,603 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,703 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,703 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,703 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,803 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,803 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,803 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:53,903 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:53,903 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:53,903 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,004 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,004 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,004 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,104 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,104 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,104 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,204 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,204 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,204 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,304 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,304 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,304 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,404 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,404 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,404 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,504 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,504 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,504 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,605 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,605 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,605 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,705 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,705 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,705 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,805 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,805 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,805 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:54,905 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:54,905 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:54,905 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:55,005 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:55,005 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:55,005 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:55,105 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:55,105 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:55,105 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:14:55,205 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:14:55,206 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:14:55,206 [main][[]] rohit.B.ClazzB - ClazzB do
