 INFO 2019-03-19T12:09:37,640 [main][[]] rohit.MainApp - MainApp started
 INFO 2019-03-19T12:11:35,753 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:35,853 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:35,853 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:35,853 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:35,953 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:35,953 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:35,953 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,054 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,054 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,054 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,154 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,154 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,154 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,254 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,254 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,254 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,354 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,354 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,354 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,454 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,454 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,454 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,554 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,555 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,555 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,655 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,655 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,655 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,755 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,755 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,755 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,855 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,855 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,855 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:36,956 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:36,956 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:36,956 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,056 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,056 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,056 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,156 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,156 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,156 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,256 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,256 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,256 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,356 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,356 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,356 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,456 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,456 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,456 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,557 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,557 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,557 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,657 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,657 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,657 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,757 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,757 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,757 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,857 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,857 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,857 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:37,957 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:37,957 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:37,957 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,057 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,058 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,058 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,158 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,158 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,158 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,258 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,258 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,258 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,358 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,358 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,358 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,458 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,458 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,458 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,559 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,559 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,559 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,659 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,659 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,659 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,759 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,759 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,759 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,859 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,859 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,859 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:38,959 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:38,959 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:38,959 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,059 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,059 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,059 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,160 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,160 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,160 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,260 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,260 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,260 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,360 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,360 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,360 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,460 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,460 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,460 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,560 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,560 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,560 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,660 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,661 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,661 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,761 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,761 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,761 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,861 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,861 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,861 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:39,961 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:39,961 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:39,961 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,061 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,061 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,061 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,161 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,161 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,161 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,262 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,262 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,262 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,362 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,362 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,362 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,462 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,462 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,462 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,562 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,562 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,562 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,662 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,662 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,662 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,763 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,763 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,763 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,863 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,863 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,863 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:40,963 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:40,963 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:40,963 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,063 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,063 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,063 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,163 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,163 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,163 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,263 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,263 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,263 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,364 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,364 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,364 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,464 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,464 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,464 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,564 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,564 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,564 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,664 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,664 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,664 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,764 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,765 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,765 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,865 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,865 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,865 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:41,965 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:41,965 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:41,965 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,065 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,065 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,065 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,166 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,166 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,166 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,266 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,266 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,266 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,366 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,366 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,366 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,466 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,466 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,466 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,566 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,566 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,566 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,666 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,666 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,666 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,767 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,767 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,767 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,867 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,867 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,867 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:42,967 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:42,967 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:42,967 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,067 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,067 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,067 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,167 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,167 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,167 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,267 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,268 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,268 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,368 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,368 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,368 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,468 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,468 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,468 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,568 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,568 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,568 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,668 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,668 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,668 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,768 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,768 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,768 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,869 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,869 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,869 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:43,969 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:43,969 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:43,969 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,069 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,069 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,069 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,169 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,169 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,169 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,269 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,269 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,269 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,369 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,370 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,370 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,470 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,470 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,470 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,570 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,570 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,570 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,670 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,670 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,670 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,770 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,770 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,770 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,870 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,870 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,870 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:44,971 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:44,971 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:44,971 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,071 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:45,071 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:45,071 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,171 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:45,171 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:45,171 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,272 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:45,272 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:45,272 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,372 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:45,372 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:45,372 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,472 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:45,472 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:45,472 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,572 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:45,572 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:45,572 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,672 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
 INFO 2019-03-19T12:11:45,672 [main][[]] rohit.A.ClazzA - ClazzA do
 INFO 2019-03-19T12:11:45,672 [main][[]] rohit.B.ClazzB - ClazzB do
 INFO 2019-03-19T12:11:45,773 [main][[]] rohit.MainApp - MainApp: Rolling file appender example...
